,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,2466783570.1966343,43165120.27679362,0.14238263950398583,0.1550044286979628
1,2,156049414.6953056,2.1888998779604347,0.14016829052258636,0.1550044286979628
2,3,23370383.937776793,2.1816571179061364,0.14526129317980513,0.1550044286979628
3,4,12471605.03156599,2.17483158677526,0.14725420726306465,0.1550044286979628
4,5,4313361.927396577,2.169545300984615,0.1507971656333038,0.15057573073516387
5,6,5312211.7871236205,2.1656619795029726,0.1574402125775022,0.15234720992028344
6,7,2793106.103407536,2.162706128467597,0.15854738706820196,0.15854738706820196
7,8,1492457.4690479492,2.160444744083077,0.1612046058458813,0.1488042515500443
8,9,1416014.4382567555,2.1585484911003823,0.162533215234721,0.15677590788308238
9,10,2610009.749769939,2.15706399460616,0.15566873339238263,0.15323294951284322
10,11,1572954.0636101083,2.155843899881449,0.16209034543844109,0.15234720992028344
11,12,2145818.223952865,2.1543751768140904,0.158325952170062,0.1470327723649247
12,13,3193823.63004528,2.152870798448845,0.15965456155890168,0.1479185119574845
13,14,2721060.7090587034,2.15118186150746,0.16209034543844109,0.14348981399468555
14,15,1677066.797259308,2.149185244650625,0.1587688219663419,0.15234720992028344
15,16,803131.6262746905,2.147627596099151,0.15699734278122232,0.1470327723649247
16,17,553220.950826356,2.1462009554948294,0.15411868910540302,0.1479185119574845
17,18,1022139.3819907111,2.1449808903348666,0.16142604074402125,0.14437555358724535
18,19,667009.5109237822,2.1442851428968703,0.15345438441098316,0.14614703277236493
19,20,938973.0088607826,2.143006165540778,0.1574402125775022,0.14614703277236493
20,21,1508290.1607458245,2.141659749303907,0.15965456155890168,0.14348981399468555
21,22,1605913.604885745,2.140700380183407,0.15589016829052257,0.141718334809566
22,23,9756282.734874813,2.1396485825784444,0.1550044286979628,0.14526129317980513
23,24,155289.68435097777,2.1381235192369,0.15478299379982285,0.14614703277236493
24,25,411429.34792016796,2.134087051935593,0.15810451727192207,0.14614703277236493
25,26,2410813.778567044,2.1298041083941532,0.15655447298494243,0.14437555358724535
26,27,353304.70171422744,2.128419540749914,0.1507971656333038,0.14526129317980513
27,28,6640.443561586054,2.1270231301009495,0.16341895482728078,0.14614703277236493
28,29,357486.1384091677,2.124471628528659,0.1550044286979628,0.14614703277236493
29,30,284896.5613257541,2.1227087319900337,0.15810451727192207,0.1470327723649247
30,31,256434.66489408098,2.1198917425660775,0.1536758193091231,0.1470327723649247
31,32,276258.45463267376,2.118442597064009,0.15411868910540302,0.1470327723649247
32,33,12442.856539833958,2.1155786091928674,0.1616474756421612,0.1488042515500443
33,34,213390.66035249384,2.1178634018893785,0.15611160318866255,0.1479185119574845
34,35,81142.38771109162,2.1169122870354866,0.15854738706820196,0.1479185119574845
35,36,183090.42358079224,2.1156362363783208,0.15987599645704162,0.14968999114260406
36,37,393975.52158335247,2.113310014388538,0.1612046058458813,0.14968999114260406
37,38,452751.7992451366,2.1117719155270196,0.16806908768821965,0.14968999114260406
38,39,81567.7221575799,2.1101007900795543,0.16651904340124005,0.15234720992028344
39,40,422746.4673027156,2.102038031874556,0.1682905225863596,0.14968999114260406
40,41,379191.64663196116,2.0999040166501772,0.1587688219663419,0.14968999114260406
41,42,79606.95651940585,2.0974097408162904,0.1654118689105403,0.1470327723649247
42,43,40490.82179980219,2.093270358836577,0.15566873339238263,0.1488042515500443
43,44,18084820.040542107,2.105997010603534,0.16563330380868024,0.15854738706820196
44,45,13831797.664093178,2.101704501176535,0.15987599645704162,0.1470327723649247
45,46,5118833.200391222,2.100184237883089,0.1587688219663419,0.15057573073516387
46,47,4950331.315264878,2.0948369792333423,0.15478299379982285,0.15589016829052257
47,48,60260.40937872161,2.088955657475812,0.14858281665190434,0.15589016829052257
48,49,7014333.581437697,2.0842212591686535,0.15234720992028344,0.17183348095659876
49,50,15953774.184374409,2.081027023764814,0.1525686448184234,0.16209034543844109
50,51,14851.943834563079,2.0769979170300035,0.16098317094774137,0.15943312666076173
51,52,56410.30215791646,2.0747354066509183,0.15434012400354297,0.1629760850310009
52,53,16440.099136500787,2.0692231952880102,0.15323294951284322,0.1612046058458813
53,54,2.0746302414616196,2.066757404666965,0.15522586359610274,0.1612046058458813
54,55,4982873.569153075,2.064114887805192,0.15301151461470328,0.15766164747564215
55,56,1088.6703418481657,2.0607726113578724,0.15411868910540302,0.16386182462356066
56,57,19606077.44307124,2.0581730607339406,0.15854738706820196,0.16386182462356066
57,58,156.4802741453223,2.056066939849786,0.15899025686448184,0.16209034543844109
58,59,2.0616363997581892,2.052755157539969,0.15766164747564215,0.1682905225863596
59,60,9640915.648475755,2.0509341802081775,0.1640832595217006,0.1629760850310009
60,61,27.912730221414694,2.0494032136310616,0.16386182462356066,0.16209034543844109
61,62,969261.3978562282,2.0557018494162547,0.16430469441984058,0.17183348095659876
62,63,635442.0236758324,2.05250398261659,0.16806908768821965,0.1691762621789194
63,64,25064.97410045048,2.049616212439389,0.16031886625332153,0.15766164747564215
64,65,168788.38667895985,2.046570604516934,0.1658547387068202,0.15766164747564215
65,66,378674.9032735648,2.0431418712419993,0.162533215234721,0.16031886625332153
66,67,2.043865451567779,2.040785573244728,0.17006200177147918,0.17094774136403898
67,68,2.0519254760894237,2.0392848461259248,0.1612046058458813,0.16563330380868024
68,69,2.0400696641264813,2.037196393769013,0.1720549158547387,0.16740478299379982
69,70,31835.51769555745,2.0346340495363813,0.1724977856510186,0.1691762621789194
70,71,2.040864434254919,2.0341639197749095,0.1696191319751993,0.1691762621789194
71,72,2.0426473385259256,2.0319490836086898,0.16474756421612047,0.17360496014171833
72,73,43442.00291630164,2.030036329483965,0.1649689991142604,0.17360496014171833
73,74,2.0389110676686886,2.028940944570266,0.1682905225863596,0.1753764393268379
74,75,2.035529546974189,2.0272540925771816,0.1733835252435784,0.17891939769707707
75,76,2.0336920602644724,2.024243415193921,0.1705048715677591,0.18157661647475642
76,77,908.8202234987034,2.02434426498582,0.1716120460584588,0.1824623560673162
77,78,188117.77614487158,2.0282118157858973,0.16806908768821965,0.16386182462356066
78,79,2.0336695534661344,2.026893693858063,0.17781222320637732,0.16209034543844109
79,80,22843.80789616807,2.026731049729407,0.158325952170062,0.16474756421612047
80,81,2.0404047579549918,2.0246761825044564,0.16430469441984058,0.16474756421612047
81,82,2634.3801965992257,2.022893055230775,0.17139061116031887,0.16651904340124005
82,83,2.0343505738581884,2.0224364990677,0.1649689991142604,0.16740478299379982
83,84,2.0270264813919,2.020351584766479,0.17493356953055803,0.16740478299379982
84,85,2.0271608825274754,2.019603098040666,0.17316209034543845,0.16651904340124005
85,86,2.0299793019349646,2.019993993431409,0.16806908768821965,0.16651904340124005
86,87,27864.9766098547,2.018059390112824,0.1744906997342781,0.17006200177147918
87,88,1958.20412324233,2.017136828259518,0.17471213463241808,0.1691762621789194
88,89,2.026201961524092,2.0161496156923953,0.16984056687333923,0.17006200177147918
89,90,2.0281341567939104,2.0149009094711317,0.1753764393268379,0.17271922054915856
90,91,2.0254385426996873,2.0138183784653805,0.17382639503985828,0.17360496014171833
91,92,2.0271105679713908,2.014150429025385,0.17559787422497786,0.17360496014171833
92,93,2.0233150651963863,2.012626841175968,0.16386182462356066,0.1744906997342781
93,94,91960.02356962612,2.0121047634060556,0.1678476527900797,0.17006200177147918
94,95,139987.77980304166,2.0124378109316154,0.17847652790079716,0.17271922054915856
95,96,2.0185125957451846,2.0112686381073943,0.1762621789193977,0.16651904340124005
96,97,404097.8878226047,2.0126582081070823,0.17559787422497786,0.1744906997342781
97,98,101.98921453794406,2.0108347779570477,0.17227635075287864,0.17360496014171833
98,99,2.031476062414813,2.0105172079996896,0.16740478299379982,0.1753764393268379
99,100,2.0199524376432487,2.010137070165048,0.1716120460584588,0.1771479185119575
100,101,2.01851428748233,2.0087727507835367,0.1886625332152347,0.20106288751107174
101,102,2.0155796337381098,2.008553025572568,0.18910540301151463,0.19929140832595216
102,103,2.0127196848339692,2.0078864764913824,0.187555358724535,0.19220549158547387
103,104,4279.786318972429,2.00738821375993,0.1866696191319752,0.19220549158547387
104,105,2.59816159623402,2.0064779060725306,0.18844109831709477,0.1966341895482728
105,106,2.009005525452147,2.0051032588796556,0.187555358724535,0.1975199291408326
106,107,693.7524715766535,2.006076146481415,0.18467670504871567,0.20017714791851196
107,108,2.0108500929191324,2.005748821846461,0.18401240035429584,0.20106288751107174
108,109,1441211.0897718484,2.006516088734062,0.1966341895482728,0.20283436669619131
109,110,2.014213422635047,2.0058586373595246,0.19176262178919398,0.20283436669619131
110,111,434276.0824087346,2.0085829917681335,0.19353410097431356,0.20372010628875112
111,112,2.008388505560619,2.0061296886633304,0.20150575730735165,0.1966341895482728
112,113,76715.89350390698,2.0052545763308016,0.18356953055801595,0.19929140832595216
113,114,2.0113270567834007,2.005388933330431,0.17471213463241808,0.1762621789193977
114,115,2.008650368351763,2.0042357470104397,0.1866696191319752,0.1744906997342781
115,116,2.0052017907952715,2.0032250498965105,0.1928697962798937,0.1744906997342781
116,117,3588763.032119952,2.005607539093315,0.1862267493356953,0.17006200177147918
117,118,2.004832407137902,2.0031467544177235,0.19774136403897255,0.1682905225863596
118,119,1.9970500600137364,2.0019986542903605,0.19619131975199292,0.1682905225863596
119,120,2.0130358297704487,2.0016700946936257,0.18445527015057572,0.17006200177147918
120,121,2.007235046189057,2.000051073736591,0.1848981399468556,0.16651904340124005
121,122,79113490.98070447,2.0054084080526318,0.18888396811337466,0.1682905225863596
122,123,327439.8949049009,2.0050233597244382,0.18689105403011513,0.17360496014171833
123,124,2.0018730478227615,2.0038314414721237,0.19154118689105404,0.1753764393268379
124,125,2.0052626399047826,2.0030908996389436,0.18910540301151463,0.1762621789193977
125,126,4.474753495969003,2.002371253114131,0.18777679362267494,0.17183348095659876
126,127,1.9947624985785268,2.001188416096676,0.1966341895482728,0.1771479185119575
127,128,100723355.70916729,2.000663549526272,0.18888396811337466,0.17360496014171833
128,129,5869994.451149358,2.0011922574022156,0.18423383525243578,0.17360496014171833
129,130,2.0082594228065362,2.0000740552603196,0.1866696191319752,0.17006200177147918
130,131,826731.8651479307,1.9996573842659369,0.18689105403011513,0.1753764393268379
131,132,193328.55388313695,2.00690586531025,0.18689105403011513,0.1744906997342781
132,133,48610.37951210012,2.008074144856712,0.19109831709477412,0.17094774136403898
133,134,2.0041173862291712,2.0064785983099993,0.19729849424269263,0.1762621789193977
134,135,1.9965648477958091,2.0048782842364115,0.19109831709477412,0.1762621789193977
135,136,537071.2748947125,2.009096743471333,0.1866696191319752,0.1744906997342781
136,137,590.9449825293201,2.0103036886406116,0.18777679362267494,0.17360496014171833
137,138,6714.241965789938,2.006562070787428,0.19176262178919398,0.1691762621789194
138,139,2.0048165105949787,2.0070553801564435,0.19087688219663418,0.17006200177147918
139,140,2.002418251244551,2.005175389474847,0.18556244464127547,0.17183348095659876
140,141,2.0024658881847155,2.004461711439229,0.18689105403011513,0.1682905225863596
