,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,1.1600284274433228,34836.68592548946,0.5865810451727193,0.5952170062001771
1,2,1.1246879963456686,28098.31593476744,0.5961027457927369,0.5952170062001771
2,3,1.1126164963437564,11607.929010396303,0.595881310894597,0.5952170062001771
3,4,1.110534708303514,18589.24548702033,0.6007528786536758,0.5961027457927369
4,5,1.1122895469699317,43918.50258817896,0.6014171833480957,0.5952170062001771
5,6,1.1089526295556338,44910.59364706167,0.5972099202834367,0.5952170062001771
6,7,1.1006999711635579,27238.427803245344,0.599867139061116,0.5952170062001771
7,8,1.1004464654293178,15120.166696603474,0.6020814880425155,0.5952170062001771
8,9,1.099825506985346,46578.06450148026,0.6018600531443755,0.5952170062001771
9,10,1.1007944082559158,17370.213789579928,0.5994242692648362,0.5952170062001771
10,11,1.0990208029430244,90470.24593288789,0.6011957484499557,0.5952170062001771
11,12,1.0975656147231245,3998.293589887786,0.6016386182462357,0.5961027457927369
12,13,1.095915091259486,609.0289712057798,0.6016386182462357,0.5969884853852967
13,14,1.098466872535415,2439.180209031878,0.6016386182462357,0.5969884853852967
14,15,1.0948947536090077,2428.1587436182294,0.6025243578387954,0.5969884853852967
15,16,1.0941060373907705,3224.911099834396,0.6036315323294952,0.5969884853852967
16,17,1.0953021350426417,1893.0534905476102,0.6027457927369353,0.5969884853852967
17,18,1.090100061587257,2014.0564328786331,0.6029672276350753,0.5969884853852967
18,19,1.0882407240998544,1499.1874910627878,0.6034100974313552,0.5969884853852967
19,20,1.0934390977381392,1975.6589848134663,0.604295837023915,0.5969884853852967
20,21,1.0901139443484527,1453.189203854891,0.6023029229406555,0.5969884853852967
21,22,1.092789844773954,1421.1186196776594,0.6036315323294952,0.5969884853852967
22,23,1.090450775211527,162.28592479577415,0.604517271922055,0.5978742249778565
23,24,1.0895029014987794,250.99202860473426,0.6036315323294952,0.5978742249778565
24,25,1.0860516890896643,693.059333540783,0.604074402125775,0.5978742249778565
25,26,1.0843486593717806,218.2682098987569,0.603852967227635,0.5978742249778565
26,27,1.0897787545400979,1009.3991560828274,0.603852967227635,0.5978742249778565
27,28,1.0866312849194313,1692.2614490826431,0.6027457927369353,0.5978742249778565
28,29,1.0842911592619517,277.93281436563063,0.6062887511071745,0.5987599645704162
29,30,1.0871083938093498,713.7797981808943,0.6054030115146147,0.5978742249778565
30,31,1.0835807694071051,526.8412805391794,0.6036315323294952,0.5978742249778565
31,32,1.0862323820749356,1054.4989322371669,0.6051815766164748,0.5969884853852967
32,33,1.0821198577686577,1532.4253019425487,0.6051815766164748,0.5969884853852967
