,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,80128207.79224221,89959.71747977634,0.5431798051372896,0.5642161204605846
1,2,726484.3527676977,252562.1115326952,0.5744021257750221,0.5704162976085031
2,3,196136.61176542565,166409.71772739082,0.5883525243578388,0.5890168290522586
3,4,267643.5873085196,76060.56687606934,0.595881310894597,0.591674047829938
4,5,113225.93976717866,114829.94756259376,0.6031886625332152,0.587245349867139
5,6,122233.07819678722,116404.6085776269,0.6018600531443755,0.604074402125775
6,7,44025.01070359495,117736.92003640984,0.6091674047829938,0.6031886625332152
7,8,149312.77497565292,33197.018458062936,0.6073959255978743,0.6023029229406555
8,9,41918.27613328219,894981.1093159722,0.6067316209034543,0.5881310894596988
9,10,84780.79149707363,39427.15196823377,0.6003100088573959,0.6067316209034543
10,11,100110.70451512434,39757.0424062059,0.6036315323294952,0.5881310894596988
11,12,34674.67022479203,1243433.6757639505,0.5992028343666962,0.6014171833480957
12,13,393609.1188709134,447739.90472028276,0.5777236492471214,0.5713020372010629
13,14,329891.7022037692,63350.97153337071,0.5812666076173605,0.5828166519043402
14,15,67385.81052295965,335698.2767131339,0.603852967227635,0.6031886625332152
15,16,280483.93870147085,39743.44292042496,0.5978742249778565,0.5987599645704162
16,17,28828.147234063534,2900.4622418038925,0.6087245349867139,0.6058458813108946
17,18,219783.90808250083,3611.001875890368,0.5976527900797166,0.591674047829938
18,19,62616.99923088743,5782.2200505540795,0.5934455270150576,0.5969884853852967
19,20,29497.43893293325,7253.151055044575,0.5927812223206377,0.5961027457927369
20,21,82396.17769870049,12717.709138513774,0.599867139061116,0.5934455270150576
21,22,214886.7234543697,7728.71255169599,0.5945527015057573,0.5996457041629761
22,23,35928.55138529007,5151.246677550518,0.6011957484499557,0.6058458813108946
23,24,91617.17184681128,40161.988153800594,0.6014171833480957,0.5828166519043402
24,25,57417.29921878831,3421.3350577502256,0.5905668733392383,0.5934455270150576
25,26,351133.22767897137,717125.3325813774,0.5890168290522586,0.5757307351638619
26,27,155196.61394880514,6994.737875966291,0.5907883082373782,0.6076173604960142
