,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,9207.700356631283,482.979467751813,0.3983613817537644,0.17980513728963685
1,2,425.50689897292267,1.3871303623603233,0.4238263950398583,0.5704162976085031
2,3,70.17641153221535,1.2739678604397973,0.5139503985828167,0.591674047829938
3,4,27.234217219272477,1.2331878786281318,0.546058458813109,0.5952170062001771
4,5,23.041889934860784,1.2054668273199334,0.5646589902568645,0.5952170062001771
5,6,17.099780330201817,1.1840986434710141,0.5761736049601417,0.5952170062001771
6,7,10.54740739153802,1.1666647213766066,0.58348095659876,0.5952170062001771
7,8,8.974235268585232,1.1533674018587867,0.5887953941541186,0.5952170062001771
8,9,6.828847634940152,1.1430703071073898,0.5921169176262179,0.5952170062001771
9,10,3.457990840750526,1.1352939462112683,0.5949955713020372,0.5952170062001771
10,11,4.988931630964929,1.1296381123621344,0.5938883968113374,0.5952170062001771
11,12,4.200310206339357,1.125493587700005,0.5954384410983171,0.5952170062001771
12,13,5.709276349170742,1.1224041628140702,0.5963241806908769,0.5952170062001771
13,14,3.205075231033474,1.1204712945238693,0.5965456155890169,0.5952170062001771
14,15,3.825996554985418,1.1191564095136441,0.5967670504871567,0.5952170062001771
15,16,1.9624650159486106,1.118090289899794,0.5974313551815766,0.5952170062001771
16,17,3.9750415869156166,1.1174724598285686,0.5961027457927369,0.5952170062001771
17,18,2.964020216961262,1.1170634612031909,0.5947741364038972,0.5952170062001771
18,19,4.494512108176868,1.1167949418033298,0.5983170947741364,0.5952170062001771
19,20,3.7855754104517962,1.1166417632512649,0.5980956598759964,0.5952170062001771
20,21,2.1438983531521947,1.1165743483390504,0.6014171833480957,0.5952170062001771
21,22,1.4543694578724904,1.1165613654020934,0.6009743135518157,0.5952170062001771
22,23,2.6994986595359918,1.1165511946006619,0.6005314437555359,0.5952170062001771
23,24,3.6459753228247536,1.1165622694498676,0.600088573959256,0.5952170062001771
24,25,3.3205117894232643,1.1165753518510857,0.5994242692648362,0.5952170062001771
25,26,1.5482113659117895,1.116556442765877,0.6005314437555359,0.5952170062001771
26,27,1.279881218558819,1.1166054961742606,0.6011957484499557,0.5952170062001771
27,28,1.6194671528649816,1.1166280197611522,0.6016386182462357,0.5952170062001771
28,29,2.3285698447214807,1.1166525499497608,0.6011957484499557,0.5952170062001771
29,30,2.426303873978641,1.1166677224731107,0.5996457041629761,0.5952170062001771
30,31,1.609803796870398,1.1167291069157468,0.6009743135518157,0.5952170062001771
31,32,1.639880076618296,1.1167037545103642,0.6007528786536758,0.5952170062001771
32,33,1.219332459017278,1.1167420287170275,0.6007528786536758,0.5952170062001771
