,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,1.155225331852983,49747.70076967189,0.5899025686448184,0.5952170062001771
1,2,1.1253123055315313,26743.815813656875,0.5994242692648362,0.5952170062001771
2,3,1.1150637472277727,17650.155186263306,0.5992028343666962,0.5952170062001771
3,4,1.1100717827321367,18954.555824783863,0.5952170062001771,0.5952170062001771
4,5,1.1048117144325331,13893.892853304018,0.6003100088573959,0.5952170062001771
5,6,1.1118909044536054,391.86849090417365,0.6016386182462357,0.5757307351638619
6,7,1.110924618607395,1421.2010871914765,0.5994242692648362,0.5961027457927369
7,8,1.1056333576503108,1324.1704333679563,0.5983170947741364,0.5961027457927369
8,9,1.101493433896581,21575.538365961704,0.6016386182462357,0.5952170062001771
9,10,1.1011919761464277,13787.79644659423,0.6014171833480957,0.5952170062001771
10,11,1.1044652045987369,18497.12729305615,0.6020814880425155,0.5952170062001771
11,12,1.099459663337052,28999.8989480661,0.6016386182462357,0.5952170062001771
12,13,1.096423094414102,614.5382794034069,0.6023029229406555,0.5969884853852967
13,14,1.0919326332631207,36573.231869545045,0.6018600531443755,0.5952170062001771
14,15,1.0909568636791172,2347.0654709739324,0.6023029229406555,0.5969884853852967
15,16,1.0955240809885773,1130.579897252884,0.6020814880425155,0.5969884853852967
