,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,10880.575617098408,5.696949475206455,0.13396811337466785,0.08325952170062002
1,2,259.237892337348,2.8111931739178666,0.11470327723649247,0.08680248007085917
2,3,50.55305809273563,2.379658321029217,0.14481842338352524,0.1479185119574845
3,4,30.444836490654755,2.6255886725771207,0.14725420726306465,0.14437555358724535
4,5,13.60859819805865,2.4009585298195257,0.1525686448184234,0.1488042515500443
5,6,12.867908540713882,2.4068531517015295,0.14902568644818423,0.1479185119574845
6,7,11.809784486295904,2.286774938142437,0.15434012400354297,0.15057573073516387
7,8,7.258998700429951,2.2612322762120183,0.1512400354295837,0.15057573073516387
8,9,7.42536738807908,2.2380129786272613,0.14946855624446412,0.14968999114260406
9,10,3.226599894127453,2.237253557168033,0.15589016829052257,0.1488042515500443
10,11,6.022943121231795,2.257603422744386,0.1550044286979628,0.1488042515500443
11,12,7.854310136859242,2.2653992499156375,0.1574402125775022,0.1488042515500443
12,13,3.0202289495561057,2.265442720865971,0.14570416297608504,0.1488042515500443
13,14,3.9373358484915233,2.2653807161971464,0.14813994685562445,0.1479185119574845
14,15,7.280403645720706,2.2571155176002224,0.1521257750221435,0.1479185119574845
15,16,4.70885966307722,2.260107242712624,0.15013286093888398,0.1479185119574845
16,17,6.799702149349784,2.2878433842908183,0.14858281665190434,0.1470327723649247
17,18,6.340356726684435,2.2872828087836266,0.15168290522586358,0.1470327723649247
18,19,7.379579826199555,2.2857620526035873,0.15279007971656333,0.1470327723649247
19,20,3.459644809880016,2.282876520689026,0.14924712134632417,0.1479185119574845
