,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,2920660067.8830824,175799607.67404783,0.1355181576616475,0.14348981399468555
1,2,291561386.43046945,5.654805861288093,0.13640389725420726,0.14614703277236493
2,3,38053658.28343667,3.9729488067018766,0.14437555358724535,0.1479185119574845
3,4,11301037.298051372,3.979153968044041,0.1474756421612046,0.1479185119574845
4,5,9017547.057151001,3.6915255796603126,0.14813994685562445,0.1479185119574845
5,6,3860158.5346541274,3.835603721169268,0.1474756421612046,0.1479185119574845
6,7,4045684.6400978793,3.73418042509824,0.14991142604074403,0.1479185119574845
7,8,3678643.969067245,3.0775453315782166,0.1470327723649247,0.1479185119574845
8,9,2058953.8453886067,3.0416885359927126,0.1525686448184234,0.15323294951284322
9,10,1345073.1427117852,3.2021959070825705,0.1521257750221435,0.15146147032772364
10,11,1049872.5621355476,2.9030343478923353,0.14902568644818423,0.15323294951284322
11,12,901280.9157631649,2.770501119252113,0.15279007971656333,0.15411868910540302
12,13,890487.5309726377,2.7581755225905495,0.16142604074402125,0.17094774136403898
13,14,1029112.6613730311,2.8925812187397555,0.16098317094774137,0.1753764393268379
14,15,396521.09734329005,2.29753753925658,0.1640832595217006,0.1762621789193977
15,16,555849.7487678169,2.4881783467251397,0.16895482728077946,0.1771479185119575
16,17,982209.7792192025,2.1031930436065918,0.17094774136403898,0.1762621789193977
17,18,1053657.8254288707,2.1023902227859566,0.17139061116031887,0.17891939769707707
18,19,642345.8491076258,2.0955316731104077,0.17604074402125774,0.17980513728963685
19,20,372945.78732367634,2.0886620970507233,0.16696191319751993,0.17803365810451727
20,21,2074694.2832334796,2.082864810134374,0.1716120460584588,0.183348095659876
21,22,2751558.399297703,2.0779896479354063,0.17227635075287864,0.18157661647475642
22,23,747972.9803304024,2.073280980884765,0.17936226749335696,0.17980513728963685
23,24,635947.6824015946,2.0683011237871765,0.18046944198405668,0.18423383525243578
24,25,1261984.526805782,2.064581566726982,0.1753764393268379,0.17980513728963685
25,26,657649.0169908917,2.0607478536262884,0.17936226749335696,0.1824623560673162
26,27,279157.62231601164,2.0569200078611147,0.16674047829938,0.1824623560673162
27,28,242207.21326300886,2.053914169804832,0.16895482728077946,0.17891939769707707
28,29,527425.5901882845,2.053168000110596,0.17094774136403898,0.1771479185119575
29,30,227063.16555289825,2.0485203033849344,0.1767050487156776,0.1824623560673162
30,31,1151886.233332592,2.0456693180901904,0.18024800708591673,0.18157661647475642
31,32,266840.46102542535,2.0420516096880417,0.1771479185119575,0.18423383525243578
32,33,1671743.8756303322,2.0412434813615175,0.17936226749335696,0.1824623560673162
33,34,336368.05775091395,2.0394785169799103,0.17360496014171833,0.18157661647475642
34,35,27121.551521397356,2.035855150940779,0.17891939769707707,0.183348095659876
35,36,99700.88071855811,2.0334437962017615,0.17404782993799822,0.18423383525243578
36,37,154425.28072195014,2.0314554593751026,0.1809123117803366,0.18069087688219662
37,38,220187.37487885886,2.029251927501655,0.17271922054915856,0.18069087688219662
38,39,6.534726003717806,2.0270933574865726,0.17227635075287864,0.18423383525243578
39,40,45454.62813008201,2.025763441969379,0.18135518157661648,0.18511957484499558
40,41,893805.1221594308,2.0243643892877814,0.1753764393268379,0.18157661647475642
41,42,54553.74793014366,2.023257885072166,0.17648361381753763,0.17980513728963685
42,43,563801.8733013984,2.0203036345455687,0.1795837023914969,0.1824623560673162
43,44,401874.78443603264,2.0192119029900795,0.1837909654561559,0.17980513728963685
44,45,65477.576637261096,2.017180062058333,0.1767050487156776,0.183348095659876
45,46,18670.82479669353,2.015323222686592,0.17736935341009744,0.18600531443755536
46,47,843478.4951809198,2.012130734137036,0.1837909654561559,0.18511957484499558
47,48,1430910.1295702045,2.0133833382592146,0.18046944198405668,0.18157661647475642
48,49,2706.7184638811277,2.0114534234873904,0.17914083259521701,0.18511957484499558
49,50,183952.4105192367,2.0119214752693955,0.1824623560673162,0.18069087688219662
50,51,26203.717097079258,2.009904408264836,0.17891939769707707,0.1824623560673162
51,52,891.0107542822275,2.0073985698689816,0.18821966341895482,0.18600531443755536
52,53,95941.18798291862,2.005747694162482,0.17648361381753763,0.1824623560673162
53,54,366748.42207762157,2.006692133507336,0.18689105403011513,0.17980513728963685
54,55,84887.37968959927,2.004949320302377,0.17936226749335696,0.18157661647475642
55,56,2570813.590369599,2.002837714946196,0.18511957484499558,0.18423383525243578
56,57,161662.26145110803,2.005166117547359,0.1800265721877768,0.1824623560673162
57,58,11169835.585876895,2.0085972223374777,0.1824623560673162,0.17360496014171833
58,59,1676384.840217491,2.0048881785018557,0.19021257750221435,0.17803365810451727
59,60,9201434.602209505,2.0039541778361722,0.17471213463241808,0.17803365810451727
60,61,6412311.353031053,2.0023864373577918,0.18312666076173606,0.1771479185119575
61,62,78722.8882941353,2.0004162748267524,0.18689105403011513,0.18511957484499558
62,63,14502.697469064258,1.9995125163646796,0.1795837023914969,0.18423383525243578
63,64,1419753.4009621702,1.9992950684840538,0.19552701505757308,0.1824623560673162
64,65,1.9993653426242148,1.997858201010867,0.183348095659876,0.18423383525243578
65,66,2.000030591701173,1.995905985971591,0.18821966341895482,0.18423383525243578
66,67,2.0031938529627,1.994149923113408,0.18511957484499558,0.18689105403011513
67,68,2.0033474395082944,1.9937409368418717,0.18224092116917626,0.183348095659876
68,69,2.005539845955699,1.9927972596339993,0.18224092116917626,0.18511957484499558
69,70,1.9998113150296748,1.9931006097920285,0.1871124889282551,0.183348095659876
70,71,335420.24593275686,1.99549697773767,0.18976970770593446,0.18689105403011513
71,72,4405678.082100573,2.0014188283307033,0.17936226749335696,0.17980513728963685
72,73,28618.769869225547,1.9994325154222568,0.1848981399468556,0.18423383525243578
73,74,149433.53712563307,1.9978759328911428,0.18844109831709477,0.183348095659876
74,75,851.1154838815213,1.9964442316465825,0.18268379096545614,0.18954827280779452
75,76,2.006285376840191,1.9957560542624433,0.18467670504871567,0.18423383525243578
76,77,2.003508967356517,1.9946060805747317,0.1871124889282551,0.18689105403011513
77,78,80946661.3816003,1.996914472698215,0.18821966341895482,0.18511957484499558
78,79,2.0097071556415678,1.999016010623996,0.183348095659876,0.1824623560673162
