,epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1,2883577885.874225,258477387.86182463,0.4320194862710363,0.5952170062001771
1,2,434963232.8786537,18657304.1319752,0.5465013286093888,0.5580159433126661
2,3,64301095.77679362,1925628.6638618247,0.5593445527015057,0.5899025686448184
3,4,11788885.734720992,281201.9694143047,0.58303808680248,0.5801594331266607
4,5,7552116.395704163,152396.81341341895,0.5841452612931798,0.5907883082373782
5,6,4975025.94619132,29956.42025291983,0.5841452612931798,0.5766164747564216
6,7,3649612.199872229,34720.735968583656,0.5899025686448184,0.5925597874224978
7,8,2646797.714740008,15937.165490795649,0.5912311780336581,0.591674047829938
8,9,2136947.0469832914,13149.601105600463,0.5972099202834367,0.5899025686448184
9,10,2292476.767806157,150.5664757428389,0.5938883968113374,0.5961027457927369
10,11,1615905.2603613597,407.2842961633174,0.5983170947741364,0.5961027457927369
11,12,918747.4971217307,298.17756492337685,0.5969884853852967,0.5952170062001771
12,13,875305.5986756873,88.46621601300708,0.6009743135518157,0.5952170062001771
13,14,1722482.9661373915,36.9302560105801,0.6003100088573959,0.5969884853852967
14,15,660320.6009340859,50.601089690299666,0.600088573959256,0.5952170062001771
15,16,480680.9685596782,237.95864877587826,0.6020814880425155,0.5943312666076174
16,17,501456.2494043007,451.20804382062147,0.6005314437555359,0.5943312666076174
17,18,690687.732764492,115.54924634687661,0.6018600531443755,0.5961027457927369
18,19,599729.5396454763,81.92634847794517,0.6027457927369353,0.5961027457927369
19,20,736639.7818804778,10.261074117266888,0.6007528786536758,0.5969884853852967
20,21,280933.16873817216,41.407846458249644,0.600088573959256,0.5961027457927369
21,22,298087.5048807512,23.963084241370378,0.6016386182462357,0.5961027457927369
22,23,484527.5627920746,3663.4850418459955,0.5992028343666962,0.5961027457927369
23,24,793013.5467870771,4.544076881227079,0.5994242692648362,0.5978742249778565
24,25,858505.9751428264,60479.92380208696,0.5996457041629761,0.5943312666076174
25,26,548203.4415974615,150.31649110996165,0.6005314437555359,0.5961027457927369
26,27,795846.7273429348,191.34307530873429,0.6005314437555359,0.5961027457927369
27,28,494991.73433813854,162.45667351295296,0.6011957484499557,0.5961027457927369
28,29,169789.8889272344,193.50056254114062,0.6027457927369353,0.5961027457927369
29,30,252417.99789581855,184.2782911995642,0.6018600531443755,0.5961027457927369
30,31,144561.93295328916,521.1742812839095,0.6034100974313552,0.5961027457927369
31,32,308837.7148603432,102.01861276232742,0.6007528786536758,0.5961027457927369
32,33,166193.67190637832,144.99952287157623,0.5994242692648362,0.5961027457927369
33,34,133742.00593605518,140.07341467632034,0.6036315323294952,0.5969884853852967
